id,alias,name,image_url,is_closed,url,review_count,category alias,category title,rating,coordinates,latitude,longitude,street,apt,area,city,pincode,country,state,address1,address2,phone,display_phone,distance,price,2018rank,City,State[c],2018estimate
vwQnJlj90NgYbbbVLQSpFg,meso-maya-comida-y-copas-dallas-4,Meso Maya Comida Y Copas,https://s3-media2.fl.yelpcdn.com/bphoto/CvCM2sZuQU2q0kQatErZ_g/o.jpg,FALSE,https://www.yelp.com/biz/meso-maya-comida-y-copas-dallas-4?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2118,mexican,Mexican,4.5,32.78778194,-96.80493788,,1611 McKinney Ave,None,,Dallas,75202,US,TX,1611 McKinney Ave-Dallas, TX 75202,12144846555,(214) 484-6555,5714.834942,$$,9,Dallas,Texas,1345047
CPQEBDq7cspBB_AFYHvTDw,uchi-dallas,Uchi,https://s3-media3.fl.yelpcdn.com/bphoto/poj8fLu3CA7vRzMi2FxUNg/o.jpg,FALSE,https://www.yelp.com/biz/uchi-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1211,japanese,Japanese,4.5,32.79676,-96.8066599,,2817 Maple Ave,,,Dallas,75201,US,TX,2817 Maple Ave-Dallas, TX 75201,12148555454,(214) 855-5454,4713.05702,$$$,9,Dallas,Texas,1345047
aH3iLs5URV5sY-kNKVFyLA,maple-leaf-diner-dallas,Maple Leaf Diner,https://s3-media2.fl.yelpcdn.com/bphoto/ZG7N9KRgoEBBq6XemryinA/o.jpg,FALSE,https://www.yelp.com/biz/maple-leaf-diner-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2139,tradamerican,American (Traditional),4.5,32.92347,-96.80524,,12817 Preston Rd,Ste 129,,Dallas,75230,US,TX,12817 Preston Rd-Ste 129-Dallas, TX 75230,12144341626,(214) 434-1626,9375.606691,$$,9,Dallas,Texas,1345047
bULVB0Q87mn4u2sNPjXTTQ,rodeo-goat-dallas,Rodeo Goat,https://s3-media1.fl.yelpcdn.com/bphoto/qpdC5Q9ImVZj_e6EL_lMRA/o.jpg,FALSE,https://www.yelp.com/biz/rodeo-goat-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1909,burgers,Burgers,4.5,32.79715042,-96.82398632,,1926 Market Center Blvd,,,Dallas,75207,US,TX,1926 Market Center Blvd-Dallas, TX 75207,12147414628,(214) 741-4628,5147.945818,$$,9,Dallas,Texas,1345047
j6j8IFLUUQA1WgwGqawtkw,rise-n-1-dallas,rise n1,https://s3-media2.fl.yelpcdn.com/bphoto/Uov8jRtxNbBjoU-wj0zZvw/o.jpg,FALSE,https://www.yelp.com/biz/rise-n-1-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1332,french,French,4.5,32.85012833,-96.82016964,,5360 W Lovers Ln,Ste 220,,Dallas,75209,US,TX,5360 W Lovers Ln-Ste 220-Dallas, TX 75209,12143669900,(214) 366-9900,2209.761828,$$,9,Dallas,Texas,1345047
mXd9_jTBmaNn9lFVGo0XoA,jimmys-food-store-dallas,Jimmy's Food Store,https://s3-media3.fl.yelpcdn.com/bphoto/QYprVMbjmnOvzg-EA6qFVw/o.jpg,FALSE,https://www.yelp.com/biz/jimmys-food-store-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,868,grocery,Grocery,4.5,32.80413,-96.773666,pickup,4901 Bryan St,,,Dallas,75206,US,TX,4901 Bryan St-Dallas, TX 75206,12148236180,(214) 823-6180,4628.964105,$,9,Dallas,Texas,1345047
kvcQrj5CutHBfSgcg236EA,uncle-ubers-dallas-2,Uncle Uber's,https://s3-media1.fl.yelpcdn.com/bphoto/wvXVuxaCs2kF1TbUEq3VPA/o.jpg,FALSE,https://www.yelp.com/biz/uncle-ubers-dallas-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1188,sandwiches,Sandwiches,4.5,32.7834,-96.78341,delivery,2713 Commerce St,,,Dallas,75226,US,TX,2713 Commerce St-Dallas, TX 75226,12146538237,(214) 653-8237,6392.720165,$,9,Dallas,Texas,1345047
_m82_xIX_7WL4MQfw7CA5Q,mikes-chicken-dallas,Mike's Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/GuO4yebC6DlK_T6aPNY2pg/o.jpg,FALSE,https://www.yelp.com/biz/mikes-chicken-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,908,chickenshop,Chicken Shop,4.5,32.808448,-96.818527,,4234 Maple Ave,None,,Dallas,75219,US,TX,4234 Maple Ave-Dallas, TX 75219,12144437822,(214) 443-7822,3791.479316,$,9,Dallas,Texas,1345047
3Y4GDcv5MTepbFYMbAo4MQ,hg-sply-co-dallas-dallas,HG SPLY CO - Dallas,https://s3-media3.fl.yelpcdn.com/bphoto/JseGDjum0lp6pPx5mgg1bg/o.jpg,FALSE,https://www.yelp.com/biz/hg-sply-co-dallas-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1532,tradamerican,American (Traditional),4,32.8143559,-96.769792,,2008 Greenville Ave,,,Dallas,75206,US,TX,2008 Greenville Ave-Dallas, TX 75206,14693340895,(469) 334-0895,3973.487212,$$,9,Dallas,Texas,1345047
RI0wzbqfyAgBL3xgFTzQ2Q,hopdoddy-burger-bar-dallas-5,Hopdoddy Burger Bar,https://s3-media3.fl.yelpcdn.com/bphoto/hslxGwdOv9q1ntgIhw76YA/o.jpg,FALSE,https://www.yelp.com/biz/hopdoddy-burger-bar-dallas-5?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1212,burgers,Burgers,4,32.863413,-96.806825,,6030 Luther Ln,Ste 100,,Dallas,75225,US,TX,6030 Luther Ln-Ste 100-Dallas, TX 75225,12143632337,(214) 363-2337,2772.69217,$$,9,Dallas,Texas,1345047
ZUBmtNBU0L45jIrMAgGeiQ,wabi-house-dallas,Wabi House,https://s3-media3.fl.yelpcdn.com/bphoto/vfXyocokKD1hHaAGYLpRSw/o.jpg,FALSE,https://www.yelp.com/biz/wabi-house-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1211,ramen,Ramen,4,32.8123013,-96.769967,restaurant_reservation,1802 Greenville Ave,Ste 100,,Dallas,75206,US,TX,1802 Greenville Ave-Ste 100-Dallas, TX 75206,14697796474,(469) 779-6474,4123.300981,$$,9,Dallas,Texas,1345047
CREIs-59rrp8OhG9VppCqA,ellens-dallas-4,Ellen's,https://s3-media4.fl.yelpcdn.com/bphoto/vGSmVFHrTYvz60loX2a-YQ/o.jpg,FALSE,https://www.yelp.com/biz/ellens-dallas-4?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2488,southern,Southern,4,32.78189553,-96.80761254,restaurant_reservation,1790 N Record St,None,,Dallas,75202,US,TX,1790 N Record St-Dallas, TX 75202,14692063339,(469) 206-3339,6388.866168,$$,9,Dallas,Texas,1345047
vOsy9SLr3bjIkHPWFYxVWQ,meddlesome-moth-dallas,Meddlesome Moth,https://s3-media2.fl.yelpcdn.com/bphoto/qYAng2ZqsCMsJMfblMW02g/o.jpg,FALSE,https://www.yelp.com/biz/meddlesome-moth-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1854,bars,Bars,4,32.79681674,-96.82029426,,1621 Oak Lawn Ave,,,Dallas,75207,US,TX,1621 Oak Lawn Ave-Dallas, TX 75207,12146287900,(214) 628-7900,5045.335221,$$,9,Dallas,Texas,1345047
9uaSZzLB7CEHGc4mokQxig,the-porch-dallas,The Porch,https://s3-media2.fl.yelpcdn.com/bphoto/ZwkvZQNkJjUHSPdkPjvCbQ/o.jpg,FALSE,https://www.yelp.com/biz/the-porch-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1336,southern,Southern,4,32.82064248,-96.78474696,,2912 N Henderson Ave,,,Dallas,75206,US,TX,2912 N Henderson Ave-Dallas, TX 75206,12148282916,(214) 828-2916,2522.535657,$$,9,Dallas,Texas,1345047
gMICrvlFC4zKGKcGDtpxUQ,emporium-pies-dallas,Emporium Pies,https://s3-media3.fl.yelpcdn.com/bphoto/1HxU-L6tPXdYOvW0qIzAPA/o.jpg,FALSE,https://www.yelp.com/biz/emporium-pies-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1188,desserts,Desserts,4.5,32.74771881,-96.828125,,314 N Bishop Ave,,,Dallas,75208,US,TX,314 N Bishop Ave-Dallas, TX 75208,14692066126,(469) 206-6126,10477.33364,$,9,Dallas,Texas,1345047
kgmPMAHlFjWAILBGLUSKuw,cane-rosso-dallas,Cane Rosso,https://s3-media2.fl.yelpcdn.com/bphoto/Pyfi7Y0YtFQjPS8pOIxT_A/o.jpg,FALSE,https://www.yelp.com/biz/cane-rosso-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1484,pizza,Pizza,4,32.782503,-96.785507,,2612 Commerce St,,,Dallas,75226,US,TX,2612 Commerce St-Dallas, TX 75226,12147411188,(214) 741-1188,6442.009813,$$,9,Dallas,Texas,1345047
GC8QmhLYqm5bGNPuyrvFvg,lockhart-smokehouse-dallas,Lockhart Smokehouse,https://s3-media3.fl.yelpcdn.com/bphoto/ME5nnwp7wVRfa3kAWXaNtA/o.jpg,FALSE,https://www.yelp.com/biz/lockhart-smokehouse-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1917,bbq,Barbeque,4,32.7493251,-96.828514,,400 W Davis St,,,Dallas,75208,US,TX,400 W Davis St-Dallas, TX 75208,12149445521,(214) 944-5521,10316.56095,$$,9,Dallas,Texas,1345047
vOUOAoPRW27oNJFJLhkNNQ,pappas-bros-steakhouse-dallas,Pappas Bros Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/pJjvgTwcEvUcofvyA0r-zQ/o.jpg,FALSE,https://www.yelp.com/biz/pappas-bros-steakhouse-dallas?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,947,steak,Steakhouses,4.5,32.86682737,-96.89775297,,10477 Lombardy Ln,,,Dallas,75220,US,TX,10477 Lombardy Ln-Dallas, TX 75220,12143662000,(214) 366-2000,9592.160921,$$$$,9,Dallas,Texas,1345047
TQEfj1-QhyWCJ29u3l9Kjw,gen-korean-bbq-house-san-jose,Gen Korean BBQ House,https://s3-media1.fl.yelpcdn.com/bphoto/uZQpUK36HZNgwUZV1lznbw/o.jpg,FALSE,https://www.yelp.com/biz/gen-korean-bbq-house-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,7047,korean,Korean,4.5,37.38723244,-121.8854224,,1628 Hostetter Rd,Ste F,,San Jose,95131,US,CA,1628 Hostetter Rd-Ste F-San Jose, CA 95131,14084772773,(408) 477-2773,7867.236798,$$,10,San Jose,California,1030119
eXprR2i_W8UKMmsYYbZFQQ,philz-coffee-san-jose-2,Philz Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/gKyzJmgR_XzLkV1HzoOUWQ/o.jpg,FALSE,https://www.yelp.com/biz/philz-coffee-san-jose-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2164,coffee,Coffee & Tea,4.5,37.333609,-121.884901,,118 Paseo De San Antonio Walk,,,San Jose,95112,US,CA,118 Paseo De San Antonio Walk-San Jose, CA 95112,14089714212,(408) 971-4212,1904.58663,$,10,San Jose,California,1030119
jw7wkWmTX04fRYLcp9vlPQ,falafels-drive-in-san-jose,Falafel's Drive-In,https://s3-media2.fl.yelpcdn.com/bphoto/piXPAp3gVDLCqvkv4hBJ7w/o.jpg,FALSE,https://www.yelp.com/biz/falafels-drive-in-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,4272,mideastern,Middle Eastern,4,37.32365,-121.93503,pickup-delivery,2301 Stevens Creek Blvd,,,San Jose,95128,US,CA,2301 Stevens Creek Blvd-San Jose, CA 95128,14082947886,(408) 294-7886,4490.403274,$,10,San Jose,California,1030119
7NOpkoAUAGqMKEZgSu1QmA,a-slice-of-new-york-san-jose,A Slice of New York,https://s3-media4.fl.yelpcdn.com/bphoto/WiVreu9mMEbsLaST1jqPSw/o.jpg,FALSE,https://www.yelp.com/biz/a-slice-of-new-york-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2712,pizza,Pizza,4.5,37.32352432,-121.9590631,,3443 Stevens Creek Blvd,None,,San Jose,95117,US,CA,3443 Stevens Creek Blvd-San Jose, CA 95117,14082475423,(408) 247-5423,6589.770466,$,10,San Jose,California,1030119
cCKea_ufuGcxI14fhe84vw,cha-cha-sushi-san-jose,Cha Cha Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/7Q127O-RwDx_BdHDwgJVkw/o.jpg,FALSE,https://www.yelp.com/biz/cha-cha-sushi-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3278,sushi,Sushi Bars,4,37.27585457,-121.8529522,,547 W Capitol Expy,,,San Jose,95136,US,CA,547 W Capitol Expy-San Jose, CA 95136,14082652416,(408) 265-2416,5336.610157,$$,10,San Jose,California,1030119
jfMK6n5Mln7ilco6r2YXoA,q-pot-korean-bbq-and-hot-pot-san-jose,Q Pot Korean BBQ & Hot Pot,https://s3-media2.fl.yelpcdn.com/bphoto/wFRgyzSt0JzQUPgrEhouCw/o.jpg,FALSE,https://www.yelp.com/biz/q-pot-korean-bbq-and-hot-pot-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2891,korean,Korean,4,37.3056688,-121.8119824,,1610 E Capitol Expy,,,San Jose,95121,US,CA,1610 E Capitol Expy-San Jose, CA 95121,16692343095,(669) 234-3095,6574.761176,$$,10,San Jose,California,1030119
Sh1ciJFSHlP3W7ZC_zsxkg,hokkaido-ramen-santouka-san-jose,Hokkaido Ramen Santouka,https://s3-media1.fl.yelpcdn.com/bphoto/juuXb4ef-YkT1w2euMpKRA/o.jpg,FALSE,https://www.yelp.com/biz/hokkaido-ramen-santouka-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3062,ramen,Ramen,4,37.31496698,-121.977913,,675 Saratoga Ave,,,San Jose,95129,US,CA,675 Saratoga Ave-San Jose, CA 95129,14084461101,(408) 446-1101,8212.130816,$$,10,San Jose,California,1030119
ubaGEwbm-tt38c6KXWUv6A,back-a-yard-san-jose,Back A Yard,https://s3-media1.fl.yelpcdn.com/bphoto/rwdgKD-i_CW_hDrPBSLT-w/o.jpg,FALSE,https://www.yelp.com/biz/back-a-yard-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1948,caribbean,Caribbean,4,37.33673,-121.8926,,80 N Market St,,,San Jose,95113,US,CA,80 N Market St-San Jose, CA 95113,14082948626,(408) 294-8626,2345.446578,$$,10,San Jose,California,1030119
nHLD88-716MTMoV1kjK-wQ,smoking-pig-bbq-san-jose,Smoking Pig BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/HC0-_C4S8gFmtIy-NS0BtQ/o.jpg,FALSE,https://www.yelp.com/biz/smoking-pig-bbq-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2935,bbq,Barbeque,4,37.35875,-121.9027,pickup-delivery,1144 N 4th St,,,San Jose,95112,US,CA,1144 N 4th St-San Jose, CA 95112,14083804784,(408) 380-4784,4965.519386,$$,10,San Jose,California,1030119
VkV85hclKc8saSU4UDNjQQ,pekoe-san-jose,Pekoe,https://s3-media3.fl.yelpcdn.com/bphoto/ce6dy5tUbo3XxSUK6Qht0w/o.jpg,FALSE,https://www.yelp.com/biz/pekoe-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2248,coffee,Coffee & Tea,4,37.3145585,-121.790189,pickup-delivery,3276 S White Rd,,,San Jose,95148,US,CA,3276 S White Rd-San Jose, CA 95148,14088180696,(408) 818-0696,8393.52497,$,10,San Jose,California,1030119
srBchC4ngf1sRefmSGseJA,walia-ethiopian-cuisine-san-jose,Walia Ethiopian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/5960bDqwTOmDb3-O-5jLBQ/o.jpg,FALSE,https://www.yelp.com/biz/walia-ethiopian-cuisine-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1400,ethiopian,Ethiopian,4.5,37.322462,-121.932442,pickup-delivery,2208 Business Cir,,,San Jose,95128,US,CA,2208 Business Cir-San Jose, CA 95128,14086455001,(408) 645-5001,4243.019343,$$,10,San Jose,California,1030119
zYljE3M9zSoZdipfFQidpA,the-boiling-crab-san-jose,The Boiling Crab,https://s3-media2.fl.yelpcdn.com/bphoto/ypMzd7CUAYxLZXCISYsksA/o.jpg,FALSE,https://www.yelp.com/biz/the-boiling-crab-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,3809,cajun,Cajun/Creole,4,37.30640705,-121.8123615,,1631 E Capitol Expy,Ste 101,,San Jose,95121,US,CA,1631 E Capitol Expy-Ste 101-San Jose, CA 95121,14085326147,(408) 532-6147,6527.184748,$$,10,San Jose,California,1030119
tyr85X7PWdx54LOVzLzjAw,hannah-san-jose,Hannah,https://s3-media4.fl.yelpcdn.com/bphoto/5aHx-V4yQWuJGimSH0TgDw/o.jpg,FALSE,https://www.yelp.com/biz/hannah-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1111,desserts,Desserts,4.5,37.33065,-121.9051,,754 The Alameda,Ste 80,,San Jose,95126,US,CA,754 The Alameda-Ste 80-San Jose, CA 95126,14089711207,(408) 971-1207,2441.585615,$$,10,San Jose,California,1030119
gQInCoEeqCNiSuomfFPkwA,sweet-gelato-tea-lounge-san-jose,Sweet Gelato Tea Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/_ySkuqlAwzjnT_VVKrLkwg/o.jpg,FALSE,https://www.yelp.com/biz/sweet-gelato-tea-lounge-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1069,bubbletea,Bubble Tea,4.5,37.33133611,-121.8573819,,979 Story Rd,Ste 7084,,San Jose,95122,US,CA,979 Story Rd-Ste 7084-San Jose, CA 95122,14082759999,(408) 275-9999,2953.462274,$,10,San Jose,California,1030119
lPkQK2N4g658SR_7BBxeaQ,peters-bakery-san-jose,Peters' Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/OJR4eND6ZfYQ48p1cJb02g/o.jpg,FALSE,https://www.yelp.com/biz/peters-bakery-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1502,bakeries,Bakeries,4.5,37.36573,-121.82734,,3108 Alum Rock Ave,,,San Jose,95127,US,CA,3108 Alum Rock Ave-San Jose, CA 95127,14082583529,(408) 258-3529,7477.542549,$,10,San Jose,California,1030119
NTcYsSOMR7axKPehOPhwLA,bills-cafe-san-jose-10,Bill's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/d1QLAypKjiz7KZB87Op3PQ/o.jpg,FALSE,https://www.yelp.com/biz/bills-cafe-san-jose-10?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2019,tradamerican,American (Traditional),4,37.308366,-121.901722,,1115 Willow St,,,San Jose,95125,US,CA,1115 Willow St-San Jose, CA 95125,14082941125,(408) 294-1125,1727.078842,$$,10,San Jose,California,1030119
i50BEr4Pq6-D8tmsegmVyA,the-table-san-jose,The Table,https://s3-media4.fl.yelpcdn.com/bphoto/NFlOlnBZK2F9A6u5Bvjjhw/o.jpg,FALSE,https://www.yelp.com/biz/the-table-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2790,newamerican,American (New),4,37.308203,-121.901284,,1110 Willow St,,,San Jose,95125,US,CA,1110 Willow St-San Jose, CA 95125,14086387911,(408) 638-7911,1703.895684,$$,10,San Jose,California,1030119
qHOhugxuQStt3eOK2SCqrA,bills-caf-san-jose-9,Bill's Caf,https://s3-media1.fl.yelpcdn.com/bphoto/LSBIFCt__yWWUwNAuBljMw/o.jpg,FALSE,https://www.yelp.com/biz/bills-caf%C3%A9-san-jose-9?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1997,breakfast_brunch,Breakfast & Brunch,4,37.34303,-121.92846,,2089 The Alameda,,,San Jose,95126,US,CA,2089 The Alameda-San Jose, CA 95126,14082449085,(408) 244-9085,4836.143933,$$,10,San Jose,California,1030119
TANWKEUxyZvNnWu_Yv0ARg,the-breakfast-club-san-jose,The Breakfast Club,https://s3-media2.fl.yelpcdn.com/bphoto/cM3c3qoRIpgr7px4S-jqQw/o.jpg,FALSE,https://www.yelp.com/biz/the-breakfast-club-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,2150,breakfast_brunch,Breakfast & Brunch,4,37.3233362,-121.9140619,,1432 W San Carlos St,,None,San Jose,95126,US,CA,1432 W San Carlos St-San Jose, CA 95126,14085647150,(408) 564-7150,2674.571259,$$,10,San Jose,California,1030119
OeePb_OQIgCnt3nO53XEtA,claw-shack-san-jose,Claw Shack,https://s3-media1.fl.yelpcdn.com/bphoto/KGxTuv0tqYpa6IeSLBmvYg/o.jpg,FALSE,https://www.yelp.com/biz/claw-shack-san-jose?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw,1193,cajun,Cajun/Creole,4.5,37.37284491,-121.8738633,,1696 Berryessa Rd,,,San Jose,95133,US,CA,1696 Berryessa Rd-San Jose, CA 95133,14086496741,(408) 649-6741,6345.182614,$$,10,San Jose,California,1030119
